"3272050",NULL,NULL,"Gogebic 6","1642295305",NULL,"46.63275","-89.749775",NULL,NULL,"2022-01-16 01:08:25",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272051",NULL,NULL,"Gogebic 6","1642295360",NULL,"46.634959","-89.74939",NULL,NULL,"2022-01-16 01:09:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272052",NULL,NULL,"Gogebic 6","1642295409",NULL,"46.63709","-89.749523",NULL,NULL,"2022-01-16 01:10:09",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272053",NULL,NULL,"Gogebic 6","1642295480",NULL,"46.639811","-89.750513",NULL,NULL,"2022-01-16 01:11:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272054",NULL,NULL,"Gogebic 6","1642295482",NULL,"46.639844","-89.750605",NULL,NULL,"2022-01-16 01:11:22",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272055",NULL,NULL,"Gogebic 6","1642295600",NULL,"46.640695","-89.757982",NULL,NULL,"2022-01-16 01:13:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272056",NULL,NULL,"Gogebic 6","1642295660",NULL,"46.640942","-89.761469",NULL,NULL,"2022-01-16 01:14:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272057",NULL,NULL,"Gogebic 6","1642295720",NULL,"46.640119","-89.764577",NULL,NULL,"2022-01-16 01:15:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272058",NULL,NULL,"Gogebic 6","1642295792",NULL,"46.64004","-89.768849",NULL,NULL,"2022-01-16 01:16:32",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272059",NULL,NULL,"Gogebic 6","1642295849",NULL,"46.640612","-89.770236",NULL,NULL,"2022-01-16 01:17:29",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272060",NULL,NULL,"Gogebic 6","1642295912",NULL,"46.643004","-89.769407",NULL,NULL,"2022-01-16 01:18:32",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272061",NULL,NULL,"Gogebic 6","1642295960",NULL,"46.644994","-89.769669",NULL,NULL,"2022-01-16 01:19:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272062",NULL,NULL,"Gogebic 6","1642296030",NULL,"46.647671","-89.770212",NULL,NULL,"2022-01-16 01:20:30",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272063",NULL,NULL,"Gogebic 6","1642296140",NULL,"46.652079","-89.76889",NULL,NULL,"2022-01-16 01:22:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272064",NULL,NULL,"Gogebic 6","1642296200",NULL,"46.654596","-89.768616",NULL,NULL,"2022-01-16 01:23:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272065",NULL,NULL,"Gogebic 6","1642296260",NULL,"46.655121","-89.770098",NULL,NULL,"2022-01-16 01:24:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272066",NULL,NULL,"Gogebic 6","1642296320",NULL,"46.654579","-89.772796",NULL,NULL,"2022-01-16 01:25:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272067",NULL,NULL,"Gogebic 6","1642296380",NULL,"46.655851","-89.774777",NULL,NULL,"2022-01-16 01:26:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272068",NULL,NULL,"Gogebic 6","1642296500",NULL,"46.660508","-89.775934",NULL,NULL,"2022-01-16 01:28:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272069",NULL,NULL,"Gogebic 6","1642296560",NULL,"46.662858","-89.775975",NULL,NULL,"2022-01-16 01:29:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272070",NULL,NULL,"Gogebic 6","1642296626",NULL,"46.665293","-89.776378",NULL,NULL,"2022-01-16 01:30:26",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272071",NULL,NULL,"Gogebic 6","1642296740",NULL,"46.665392","-89.782997",NULL,NULL,"2022-01-16 01:32:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272072",NULL,NULL,"Gogebic 6","1642296800",NULL,"46.665045","-89.786258",NULL,NULL,"2022-01-16 01:33:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272073",NULL,NULL,"Gogebic 6","1642296860",NULL,"46.667335","-89.786995",NULL,NULL,"2022-01-16 01:34:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272074",NULL,NULL,"Gogebic 6","1642296980",NULL,"46.672125","-89.787227",NULL,NULL,"2022-01-16 01:36:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272075",NULL,NULL,"Gogebic 6","1642297040",NULL,"46.674479","-89.787283",NULL,NULL,"2022-01-16 01:37:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272076",NULL,NULL,"Gogebic 6","1642297100",NULL,"46.676922","-89.787563",NULL,NULL,"2022-01-16 01:38:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272077",NULL,NULL,"Gogebic 6","1642297160",NULL,"46.679406","-89.787837",NULL,NULL,"2022-01-16 01:39:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
